RECORD_ID,BUSINESS_NAME,ADDRESS_LINE,ZIP,RECORD_OPEN_DATE,BUSINESS_SUB_INDUSTRY,SPECIFIC_USE,TTL_EMPLOYEE_COUNT,TTL_LEASED_PARKING,TTL_PROVIDED_PARKING,TTL_SQUARE_FOOTAGE
16BRC-00506,Sundance The Steakhouse,"1921 El Camino Real, SUITE",94306,"3/4/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,39,4850
16BRC-01014,Sunglass Hut #4602,198 Stanford Shopping CTR,94304,"3/21/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,2,2,1758
16BRC-01015,Sunglass HUt #4977,300 Stanford Shopping CTR,94304,"3/21/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,2,2,632
16BRC-01017,Sunglass Hut at Macys #6144,300 Stanford Shopping CTR,94304,"3/21/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,1,1,1
16BRC-00171,Suning Commerce R&D Center USA,"845 Page Mill RD, SUITE",94304,"3/2/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,26-100,0,25,9822
16BRC-02119,Sunrise Senior Living of Palo Alto,2701 El Camino Real,94306,"9/6/2016""  ""12\:00\:00 AM",Healthcare,Assisted Living & Home Healthcare,26-100,0,20,64490
16BRC-00728,Supercuts,"2190 W Bayshore RD, SUITE 17",94303,"3/9/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,1100
16BRC-00856,Superfish,"1121 San Antonio RD, SUITE B100",94303,"3/14/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,5,1798
16BRC-00875,SurveyMonkey,"101 Lytton AV, SUITE",94301,"3/15/2016""  ""12\:00\:00 AM",Office,Professional and General Business,101-500,31,86,58647
16BRC-00767,Sushi House Palo Alto LLC,"855 El Camino Real, SUITE 158",94301,"3/9/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,13,6,3200
16BRC-01966,Sushi Tomo,4131 El Camino WY,94306,"5/19/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,10,2600
16BRC-00822,Sushirrito,"448 University AV, SUITE",94301,"3/12/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1400
16BRC-01314,"Susie M. Liu, MD","900 Welch RD, SUITE Suite 202",94304,"3/27/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,900
16BRC-00249,"Sutter Hill Management Company, L.L.C.","755 Page Mill RD, SUITE A-200",94304,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,30,17542
16BRC-00672,Sutter Townhomes,"720 Sutter AV, SUITE",94303,"3/8/2016""  ""12\:00\:00 AM",Multi Family,Multiple-Family,0-25,0,10,9000
16BRC-00079,"Svetlana Bonner, MD","550 Hamilton AV, SUITE #229",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,300
16BRC-02151,Svetlana Solovieva Interior Design,3162 Ross RD,94303,"10/10/2016""  ""12\:00\:00 AM",Services,"Architects, Landscape Architects, Designers",0-25,0,0,100
16BRC-01937,Sweetgreen LA LLC,261 Hamilton AV,94301,"5/16/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,2684
16BRC-01042,Syapse Inc.,"101 University AV, SUITE 230",94301,"3/22/2016""  ""12\:00\:00 AM",Unknown,Unknown,26-100,0,0,4339
16BRC-01055,Symphony Advanced Media LLC,2475 Hanover ST,94304,"3/22/2016""  ""12\:00\:00 AM",Unknown,Unknown,0-25,0,5,60
16BRC-01909,Symphony Communication Services LLC,1117 S California AV,94304,"5/5/2016""  ""12\:00\:00 AM",Office,Professional and General Business,101-500,0,133,39367
16BRC-01909,Symphony Communication Services LLC,1117 S California AV,94304,"5/5/2016""  ""12\:00\:00 AM",Office,Professional and General Business,101-500,0,133,39367
16BRC-02042,Symphony Technology Group,2475 Hanover,94304,"6/22/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,49,18800
16BRC-00997,Sysorex Global,"2479 E Bayshore RD, SUITE 195",94303,"3/18/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,4377
16BRC-01999,"System Biosciences, LLC",2438 Embarcadero WY,94303,"6/2/2016""  ""12\:00\:00 AM",Healthcare,Medical Research,0-25,0,30,11000
16BRC-00500,"SYSTEMACS, INC.","616 Ramona ST, SUITE 27",94301,"3/4/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,200
16BRC-01296,"Systems and Network Integration Technologies, Inc.","800 San Antonio RD, SUITE 7",94303,"3/25/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,2,100
16BRC-01710,Szechwan Cafe,406 S California AV,94306,"4/4/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1500
16BRC-01834,"T.Y.P. Restaurant Group, Inc. DBA Tender Greens","180 El Camino Real, SUITE AA1050",94304,"4/27/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,3,0,3000
16BRC-01505,Tableau Software,"260 S California AV, SUITE 300",94306,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,101-500,0,0,25977
16BRC-02146,Tacolicious,632 Emerson ST,94301,"10/4/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,3800
16BRC-00766,Taekwonkids Palo Alto LLC,"2741 Middlefield RD, SUITE #101",94306,"3/9/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,2,5219
16BRC-01650,Tai Pan,560 Waverley ST,94301,"3/31/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,0
16BRC-00495,Takaki Inc. DBA Palo Alto Shell,"2200 El Camino Real, SUITE",94306,"3/4/2016""  ""12\:00\:00 AM",Auto Related,Automotive Services,0-25,0,15,2100
16BRC-01521,"Takeda Ventures, Inc.","435 Tasso ST, SUITE 300",94301,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,5,3,4000
16BRC-01203,"Talech, Inc.","410 Cambridge AV, SUITE 2nd Floor",94306,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,0,1400
16BRC-02121,"Tallman Bros,. Inc.",150 Hamilton AV,94301,"9/7/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,2,1800
16BRC-00909,Tallman's House of Foam,"150 Hamilton AV, SUITE",94301,"3/16/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,2,1800
16BRC-01371,Tamarine Restaurant & Gallery,546 University AV,94301,"3/28/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,6,0,4250
16BRC-00979,Tan Plaza,580 Arastradero RD,94306,"3/18/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,4,100
16BRC-01072,Taqueria Azteca,321 S California AV,94306,"3/22/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,10,4500
16BRC-01929,Taqueria El Grullense M&G,3636 El Camino Real,94306,"5/12/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services (no take out),0-25,0,0,2450
16BRC-01090,Taraneh Razavi MD,"211 Quarry RD, SUITE 203 MC5993",94304,"3/23/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,1000
16BRC-00298,Target Discovery Inc,"4030 Fabian WY, SUITE",94303,"3/2/2016""  ""12\:00\:00 AM",Healthcare,Medical Research,0-25,0,22,10800
16BRC-01127,Tasteful Inc.,"855 El Camino Real, SUITE 260",94301,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,7,1722
16BRC-00181,Tava Indian Kitchen,"855 El Camino Real, SUITE 162",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,830
16BRC-01996,Tava Kitchen,"855 El Camino Real, SUITE 162",94301,"6/1/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,800
16BRC-00210,"TCMI, Inc.","528 Ramona ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,36,0,22130
16BRC-00210,"TCMI, Inc.","528 Ramona ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,36,0,22130
16BRC-01621,Tea Time-Where Tea Lovers Go,542 Ramona ST,94301,"3/31/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,1,0,800
16BRC-01374,TeachAIDS,"514 High ST, SUITE 5",94301,"3/28/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,2,0,1521
16BRC-02109,Teapot Inc.,"378 Cambridge, SUITE B",94306,"8/26/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,300
16BRC-01948,Teavana #28805,"180 El Camino Real, SUITE Sp. #200A",94304,"5/17/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1500
16BRC-01577,"Tecarta, Inc.","2479 E Bayshore RD, SUITE 120",94303,"3/31/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,8,700
16BRC-00335,Technology & Intellectual Property Strategies Group PC dba TIPS Group,"960 San Antonio RD, SUITE 200",94303,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,24,6000
16BRC-01274,Technology Credit Union,"490 S California AV, SUITE 110",94306,"3/25/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,3,2613
16BRC-01557,Technology Partners,550 University AV,94301,"3/31/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,3,0,5000
16BRC-01695,TEEC Angel Fund,"3239 El Camino Real, SUITE 340",94306,"4/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,700
16BRC-00317,Teknos Associates LLC,"350 Cambridge AV, SUITE 300",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,10,3,5016
16BRC-01115,"TekTeam, LLC","2225 E Bayshore RD, SUITE Palo Alto",94303,"3/24/2016""  ""12\:00\:00 AM",Healthcare,Medical Support Services,0-25,0,6,750
16BRC-00881,Telerik Inc.,"169 University AV, SUITE",94301,"3/15/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,16,0,5125
16BRC-00617,Telosa Software Inc.,"610 Cowper ST, SUITE",94301,"3/7/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,12,2314
16BRC-00845,Tencent America LLC,"661 Bryant ST, SUITE",94301,"3/14/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,30,30,10000
16BRC-00989,Tender Rose Home Care LLC,"2225 E Bayshore RD, SUITE 200",94303,"3/18/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,100
16BRC-01727,Tennis Town and Country,"855 El Camino Real, SUITE 99B",94301,"4/5/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,2,900
16BRC-01074,Teresa J Lui OD Inc,"616 Ramona ST, SUITE 2",94301,"3/23/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,4,0,1200
16BRC-01869,"Terradex, Inc.","855 El Camino Real, SUITE 309",94301,"5/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,400
16BRC-00738,"Terry G. Fiori, DDS","777 Welch RD, SUITE K",94304,"3/9/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,5,1050
16BRC-01981,Terun,448 S California AV,94306,"5/23/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,1,3,2400
16BRC-01361,"Tesla Motors, Inc.","180 El Camino Real, SUITE 359",94304,"3/28/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,22,11464
16BRC-01361,"Tesla Motors, Inc.","180 El Camino Real, SUITE 359",94304,"3/28/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,22,11464
16BRC-01363,"Tesla Motors, Inc.",3500 Deer Creek RD,94304,"3/28/2016""  ""12\:00\:00 AM",Retail,General Retail,1001-5000,100,100,369000
16BRC-02134,TFK Stanford LLC dba True Food Kitchen,"180 El Camino Real, SUITE BB1140",94304,"9/20/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,8707
16BRC-01552,thaiphoon restaurant,543 Emerson ST,94301,"3/30/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1995
16BRC-01493,"The 3% Movement, LLC","415 Cambridge AV, SUITE Suite 2",94306,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,150
16BRC-01591,The Animal Doctors,461 Page Mill RD,94306,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Animal, Veterinary, Animal Surgeons",0-25,0,6,3600
16BRC-01651,"The Art of Shaving - FL, LLC","660 Stanford Shopping CTR, SUITE 152",94304,"3/31/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,5,455
16BRC-01646,The Avant,4041 El Camino WY,94306,"3/31/2016""  ""12\:00\:00 AM",Healthcare,Assisted Living & Home Healthcare,0-25,0,0,71000
16BRC-00566,The Bar Method Palo Alto,"855 El Camino Real, SUITE 151",94301,"3/4/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,3200
16BRC-01893,The Bike Connection,2011 El Camino Real,94306,"5/4/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,4,7000
16BRC-01893,The Bike Connection,2011 El Camino Real,94306,"5/4/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,4,7000
16BRC-00196,The Car Doctor,"710 San Antonio RD, SUITE",94303,"3/2/2016""  ""12\:00\:00 AM",Auto Related,Automotive Services,0-25,0,13,4800
16BRC-01279,"The Cheesecake Factory Restaurants, Inc.",375 University AV,94301,"3/25/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,101-500,0,0,13353
16BRC-01110,THE CLEMENT HOTEL,"711 El Camino Real, SUITE 711 El Cam",94301,"3/24/2016""  ""12\:00\:00 AM",Lodging,Hotels,26-100,0,23,22957
16BRC-01459,The Cobblery,410 S California AV,94306,"3/30/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,2,1500
16BRC-02136,"The Container Store, Inc.","180 El Camino Real, SPACE Z500",94304,"9/21/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,0,24116
16BRC-00953,The Counter Palo Alto,369 S California AV,94306,"3/17/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,2,2200
16BRC-00402,"The Detection Group, Inc.","974 Commercial ST, SUITE 101",94303,"3/3/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,0,800
16BRC-01733,The Fish Market,3150 El Camino Real,94306,"4/6/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,72,4600
16BRC-00267,The Girls' Middle School,"3400 W Bayshore RD, SUITE",94303,"3/2/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,26-100,0,50,23500
16BRC-01604,The Goldsmith,541 Emerson ST,94301,"3/31/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,1,0,950
16BRC-02110,The Hub For California Youth,"999 Commercial, SUITE 102",94303,"8/27/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,8,1000
16BRC-01614,The Land of Nod,530 Stanford Shopping CTR,94304,"3/31/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,225
16BRC-01079,The Learning Center,459 Kingsley AV,94301,"3/23/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,0-25,0,20,2520
16BRC-00430,"The LightCo, Inc.","636 Ramona ST, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,35,1,4000
16BRC-01527,"The Maids Serving Los Altos, Inc.",4015 Fabian WY,94303,"3/30/2016""  ""12\:00\:00 AM",Unknown,Unknown,0-25,0,10,1250
16BRC-00340,The Marc Palo Alto,"501 Forest AV, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Multi Family,Multiple-Family,0-25,0,129,96678
16BRC-01565,The Mozart Development Company,1068 E Meadow CIR,94303,"3/31/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,16,13668
16BRC-01088,The Natural Mattress Store,135 University AV,94301,"3/23/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,2800
16BRC-00967,The Nest Palo Alto,3901 El Camino Real,94306,"3/17/2016""  ""12\:00\:00 AM",Lodging,Hotels,26-100,0,54,48051
16BRC-02029,THE NORTH FACE #3,"180 El Camino Real, SUITE 1240",94304,"6/15/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,6500
16BRC-01329,The Old Pro,541 Ramona ST,94301,"3/28/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Bar,26-100,2,0,4653
16BRC-00876,The Pace Gallery LLC,"229 Hamilton AV, SUITE 229 Hamilt",94301,"3/15/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,3007
16BRC-01126,The Palo Alto Condominium Owners' Association,101 Alma ST,94301,"3/24/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,2,300000
16BRC-02058,The Patio @ Rudy's,412 Emerson ST,94301,"6/28/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,2,3,5400
16BRC-00528,The Performist,"855 El Camino Real, SUITE 105",94301,"3/4/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,2075
16BRC-01146,The Perreault Birmingham Group LLC,"2950 South CT, FLOOR 1",94306,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,25
16BRC-00065,The Practical Wordsmith,"616 Ramona ST, SUITE # 22",94301,"3/2/2016""  ""12\:00\:00 AM",Office,"Artists, writers",0-25,0,0,160
16BRC-01080,The Purple Pipe Company LLC,590 Santa Rita AV,94301,"3/23/2016""  ""12\:00\:00 AM",Services,Neighborhood Business Services,0-25,0,0,400
16BRC-01034,The Rose and Crown English Pub & Restaurant,547 Emerson ST,94301,"3/21/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1600
16BRC-00955,The Schmidt Family Foundation,"300 Hamilton AV, SUITE 500",94301,"3/17/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,5,9,6096
16BRC-02163,The Sea By Alexander's Steakhouse,4269 El Camino Real,94306,"10/26/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,11,18000
16BRC-00200,"The Social+Capital Partnership, L.L.C.","120 Hawthorne AV, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Financial Services,26-100,0,7,8400
16BRC-00651,The Special Hope Foundation,"2225 E Bayshore RD, SUITE 200",94303,"3/8/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,200
16BRC-00144,The Stanford Theatre,"221 University AV, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Education,"Educational, charitable, research, and philanthropic institutions",0-25,0,0,14670
16BRC-01978,The Swatch Group (U. S.) Inc. dba Swatch,"180 El Camino Real, SUITE 136A",94304,"5/23/2016""  ""12\:00\:00 AM",Retail,"Cards & Gifts, Clothing & Accessories, Department Stores, Sporting Goods, General, Jewelry, Shoes",0-25,0,0,450
16BRC-01071,THE TAILOR MAID,"180 El Camino Real, SUITE 675",94304,"3/22/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,900
16BRC-00902,THE UPS STORE #6105,"855 El Camino Real, SUITE 13A",94301,"3/16/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,818
16BRC-01701,The Walking Company #402,"855 El Camino Real, SUITE 20",94301,"4/4/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1904
16BRC-01109,The Westin Palo Alto,"675 El Camino Real, SUITE 675 EL CAM",94301,"3/24/2016""  ""12\:00\:00 AM",Lodging,Hotels,26-100,0,186,129956
16BRC-01029,The Wine Room,520 Ramona ST,94301,"3/21/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Bar,0-25,0,0,1100
16BRC-01331,The Wonder Years Preschool,991 Commercial ST,94303,"3/28/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,0-25,0,16,4485
16BRC-01082,The Zen Hotel,4164 El Camino Real,94306,"3/23/2016""  ""12\:00\:00 AM",Lodging,Hotels,0-25,0,33,25000
16BRC-00427,theCoderSchool Palo Alto,"3441 Alma ST, SUITE 150",94306,"3/3/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,8,998
16BRC-01033,"Theranos, Inc",1701 Page Mill RD,94304,"3/21/2016""  ""12\:00\:00 AM",Healthcare,Medical Research,101-500,2,375,135000
16BRC-01033,"Theranos, Inc",1701 Page Mill RD,94304,"3/21/2016""  ""12\:00\:00 AM",Healthcare,Medical Research,101-500,2,375,135000
16BRC-01487,ThinAir Labs,777 High ST,94301,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1600
16BRC-00417,THINKTANK LEARNING INC.,"4131 El Camino Real, SUITE 102-104",94306,"3/3/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,0-25,0,5,3500
16BRC-01001,"Thoits Bros., Inc.",629 Emerson ST,94301,"3/18/2016""  ""12\:00\:00 AM",Services,"Agencies & Brokerage, Agents & Brokers, Apartment & Home Rental, Mortgage Broker & Lender, Property Management, Title Company",0-25,2,1,1085
16BRC-00795,"Thomas J. Lorr, Attorney at Law","2211 Park BL, SUITE",94306,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,1,175
16BRC-00726,"ThoughtSpot, Inc.","3000 El Camino Real, BLDG 1-200",94306,"3/9/2016""  ""12\:00\:00 AM",Office,Consumer Electronics & Accessories,26-100,0,40,12800
16BRC-00726,"ThoughtSpot, Inc.","3000 El Camino Real, BLDG 1-200",94306,"3/9/2016""  ""12\:00\:00 AM",Office,Consumer Electronics & Accessories,26-100,0,40,12800
16BRC-02001,Three Seasons Restaurant LLC,518 Bryant ST,94301,"6/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,6000
16BRC-01319,Thyme,496 Hamilton AV,94301,"3/27/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Restaurant,0-25,0,2,860
16BRC-00401,TIAA-CREF,"535 Cowper ST, SUITE 200",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,5,0,6697
16BRC-01332,Tibco Software Inc.,3303 Hillview AV,94304,"3/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,0,600,100000
16BRC-01838,Tiffany and Company,"180 El Camino Real, SUITE 149 Stanfo",94304,"4/28/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,5875
16BRC-01715,TigerText Inc.,"325 Lytton AV, SUITE 1st. Floor",94301,"4/4/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,5,5,2814
16BRC-01025,"Timothy Adams Chocolates,LLC",539 Bryant ST,94301,"3/21/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,"Desserts, Catering, Supplies",0-25,4,0,875
16BRC-00221,Tin Pot Creamery,"855 El Camino Real, SUITE 121",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,945
16BRC-02101,"Tinder, Inc.","471 Emerson ST, FLOOR 2",94301,"8/17/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,9,0,3000
16BRC-00362,Tipalti,"505 Hamilton AV, SUITE 230",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,19,0,2506
16BRC-01894,Title Nine,208 Hamilton AV,94301,"5/4/2016""  ""12\:00\:00 AM",Retail,"Cards & Gifts, Clothing & Accessories, Department Stores, Sporting Goods, General, Jewelry, Shoes",0-25,0,0,1891
16BRC-01726,TM Construction,716 San Antonio K,94303,"4/5/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Manufacturing,0-25,0,2,1500
16BRC-00899,T-Mobile,"165 University AV, SUITE",94301,"3/16/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,4185
16BRC-00899,T-Mobile,"165 University AV, SUITE",94301,"3/16/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,4185
16BRC-00592,Tom Parker,"535 Ramona ST, SUITE 6",94301,"3/7/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,220
16BRC-00715,Tomita Law Office,"953 Industrial AV, SUITE 102",94303,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1575
16BRC-00966,Tommy Bahama R&R Holding,"180 El Camino Real, SUITE AA1090",94304,"3/17/2016""  ""12\:00\:00 AM",Retail,"Cards & Gifts, Clothing & Accessories, Department Stores, Sporting Goods, General, Jewelry, Shoes",0-25,0,0,3352
16BRC-00123,Tompert Design,"514 High ST, SUITE 6",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,2,0,500
16BRC-01660,Tootsies at the Stanford Barn,"700 Welch RD, SUITE 150",94304,"3/31/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,5,12,600
16BRC-00193,"Tophatter, Inc.","292 Lambert AV, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,10,3600
16BRC-00502,Topix LLC,"1001 Elwell CT, SUITE",94303,"3/4/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,30,10531
16BRC-00083,"TOPOS Architects, Inc","450 Kipling ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,6,0,1000
